Row Number,Artist Names,Track Names
1944,"100 gecs, Laura Les, Dylan Brady",ringtone
1945,"Capoxxo, Oaf1, Dreamcache",Perfect
1946,"Prettyboi Floydd, Bobby Raps",2 Damaged
1947,Prettyboy D-O,Same Energy
1948,"Yung Scuff, Jakkyboí",U DO U
1949,"lil aaron, Kim Petras",ANYMORE
1950,Maggie Lindemann,Would I
1951,"SAINt JHN, Lil Baby",Trap (feat. Lil Baby)
1952,Sleepa,turquoise blue
1953,anders,Bad Guy
1954,Machine Gun Kelly,drunk face
1955,"Infraction, Aim To Head",Falling
1956,"Sevdaliza, Sleepnet",Oh My God (Sleepnet X Sevdaliza Remix)
1957,Trevor Daniel,Never
1958,"Drake, Lil Durk",Laugh Now Cry Later (feat. Lil Durk)
1959,Mild Orange,Some Feeling
1960,"Zaini, vict molina, Keagan",Joke
1961,Aizayah Hills,Fallout
1962,SpaceMan Zack,Drugs in the Rain
1963,gianni & kyle,do u even miss me at all?
1964,Tony Velour,Do or Die
1965,Yung Bans,Partna In Crime (P.I.C.)
1966,The Weeknd,Scared To Live
1967,benny mayne,THE WORST
1968,Realestk,WFM
1969,PinkPantheress,Break it off
1970,Regina Spektor,Samson
1971,93FEETOFSMOKE,cut the feedback!
1972,PARTYNEXTDOOR,Not Nice
1973,Senses,I Don't Wanna Change
1974,"Jay Eskar, Heleen",Just Dance
1975,Lil Tecca,NEVER LEFT
1976,SyKo,#BrooklynBloodPop!
1977,SAINt JHN,I Can Fvcking Tell
1978,Yaiko Kaori,Maybe i'm alone
1979,"Kanye West, Kid Cudi, Raekwon",Gorgeous
1980,"Woesum, Yung Lean",Summer Rain
1981,3rem,Tongue Tied
1982,Slayyyter,Mine
1983,"JACKBOYS, Sheck Wes",GANG GANG
1984,brakence,fuckboy
1985,All Time Low,"Dear Maria, Count Me In"
1986,Prettyboy D-O,Jungle Justice - A COLORS SHOW
1987,Maggie Lindemann,Knife Under My Pillow
1988,Marco Luka,do me wrong
1989,"CKay, Joeboy, Kuami Eugene",love nwantiti (ah ah ah) [feat. Joeboy & Kuami Eugene] [Remix]
1990,Travis Scott,SKELETONS
1991,"Travis Scott, Quavo",Oh My Dis Side (feat. Quavo)
1992,Bladee,Be Nice 2 Me
1993,Amyl and The Sniffers,GFY
1994,"kmoe, Carmen Campbell",Home
1995,"DJ Khaled, Drake",POPSTAR (feat. Drake)
1996,Machine Gun Kelly,bloody valentine
1997,Leo IV,high maintenance
1998,Lil Uzi Vert,P2
1999,Jungle,Keep Moving
2000,Oklou,Entertnmnt
2001,"Travis Scott, The Weeknd",Pray 4 Love (feat. The Weeknd)
2002,Lil Tracy,Beautiful Nightmare
2003,David Wolves,Touring Test
2004,Lani Rose,Momma Look
2005,The Killers,Mr. Brightside
2006,Daniel Caesar,Who Hurt You?
2007,Ramzoid,RED BEAMS
2008,BIGBABYGUCCI,Blood on the Asphalt
2009,"Zelly Ocho, 16yrold",skinnyjeans
2010,"the bootleg boy, artemis orion",blue
2011,Lil Uzi Vert,Prices
2012,100 gecs,sympathy 4 the grinch
2013,"Yung Bleu, Drake",You’re Mines Still (feat. Drake)
2014,steve breaux,my world
2015,"Mustard, Travis Scott, LeMarquis",Whole Lotta Lovin' - LeMarquis Remix
2016,Jay Eskar,You & I
2017,Bon Iver,Skinny Love
2018,The Weeknd,Escape From LA
2019,Bobby Raps,Believe the Lie
2020,Mac DeMarco,My Kind of Woman
2021,Michael Wyckoff,Bone Theme
2022,Dylan Brady,I'll Make You Miss Me All The Time
2023,Maleek Berry,Been Calling
2024,Kevin LaSean,Racks
2025,Paper Rival,Foreign Film Collection
2026,"93FEETOFSMOKE, Ghostrage","oh hey, miss ur face"
2027,Vicetone,Walk Thru Fire
2028,"Lil Tecca, Juice WRLD",Ransom (with Juice WRLD) - Remix
2029,Kanye West,Waves
2030,Surf Curse,Disco
2031,Sevdaliza,Habibi
2032,"Machine Gun Kelly, Halsey",forget me too (feat. Halsey)
2033,Koi,sbs
2034,"Tm88, Lil Uzi Vert",Slayerr
2035,andy polk,toyota ae86
2036,Alice Gas,MEMORIES!!!
2037,"vowl., PhiloSofie",need you
2038,The Weeknd,Alone Again
2039,Travis Scott,Antidote
2040,SAINt JHN,Gorgeous
2041,SAINt JHN,Who Do You Blame
2042,Dro Kenji,Houdini
2043,"93FEETOFSMOKE, WRCKTNGL",Shepherd of the Fog
2044,The Weeknd,Hardest To Love
2045,"Teqkoi, Aiko",You Broke My Heart Again
2046,Sevdaliza,Shabrang
2047,brakence,rosier/punk2
2048,Stormzy,Vossi Bop
2049,LocateEmilio,It Is What It Is
2050,Kanye West,All Of The Lights (Interlude)
2051,Laura Les,Haunted
2052,convolk,all black fit
2053,RONI,Wasted / Only You
2054,"100 gecs, Laura Les, Dylan Brady",money machine
2055,93FEETOFSMOKE,this is do or die just like everything else
2056,convolk,black heart
2057,Fijimacintosh,Getti
2058,HEX,Inferno
2059,Shamir,Ocean Eyes
2060,iivrson,Money Callin
2061,convolk,i fucked up
2062,Tothegood,"One Who Hurts, One Who Loves."
2063,Alice Gas,Ferrari
2064,"SAINt JHN, A Boogie Wit da Hoodie",Monica Lewinsky (feat. A Boogie wit da Hoodie)
2065,"93FEETOFSMOKE, Tothegood",I'd do anything to keep you here (RIP RILEY I LOVE YOU)
2066,Sig.Carlito,Pradabae
2067,"convolk, halberd, guardin, Jakkyboí, 9tails",whatever it takes
2068,Drake,When To Say When
2069,A Boogie Wit da Hoodie,Me and My Guitar
2070,The Killers,Somebody Told Me
2071,Kanye West,Father Stretch My Hands Pt. 1
2072,"guardin, Ray Toro",i think you're really cool (with Ray Toro)
2073,Ferdous,Gravity
2074,Juice WRLD,Man Of The Year
2075,shinigami,heart attack
2076,50 Cent,Window Shopper
2077,Travis Scott,guidance
2078,Drainpuppet,My Chakras Are Fast and Hype
2079,Speng Squire,Sooner Or Later
2080,OMNIPONY,NO KIDDING!
2081,No Shame,Take the Money & Run
2082,"Future, Lil Uzi Vert",Over Your Head
2083,Kanye West,Heartless
2084,The Weeknd,Faith
2085,"Maxd, LoneMoon",Stuart
2086,93FEETOFSMOKE,LIE SELLER
2087,"Travis Scott, Kacy Hill",90210 (feat. Kacy Hill)
2088,"fats'e, shinigami, 93FEETOFSMOKE",old me
2089,Tez Cadey,Seve - Radio Edit
2090,"Juice WRLD, Marshmello",Come & Go (with Marshmello)
2091,Yusei,Missing Thinking Wanting You
2092,Quadeca,ALONE TOGETHER
2093,Juice WRLD,Make Believe
2094,"Kanye West, T-Pain",Good Life
2095,Zabawa,Butterfly's Repose
2096,Kid Cudi,Up Up & Away
2097,Juice WRLD,Black & White
2098,Kanye West,Hurricane
2099,Drake,Champagne Poetry
2100,Pi’erre Bourne,Poof
2101,"Playboi Carti, Lil Uzi Vert",Shoota (feat. Lil Uzi Vert)
2102,"Tyla Yaweh, Post Malone",Tommy Lee (feat. Post Malone)
2103,"Gupi, Fraxiom, food house",Thos Moser
2104,Pop Smoke,What You Know Bout Love
2105,"Travis Scott, Swae Lee, Chief Keef",Nightcrawler (feat. Swae Lee & Chief Keef)
2106,93FEETOFSMOKE,fruit2 / fleas
2107,Thaiboy Digital,IDGAF
2108,Point North,Gasoline
2109,93FEETOFSMOKE,PPL THT I LUV THE MOST
2110,Blbrri,lavender lover
2111,"93FEETOFSMOKE, shinigami",it never rains anymore
2112,"Pritty, Kevin Bedford",Imagine That
2113,ITSOKTOCRY,i wish the world ended in 2012
2114,Band of Horses,No One's Gonna Love You
2115,"Motez, Antony & Cleopatra, Purple Disco Machine",The Future (feat. Antony & Cleopatra) - Purple Disco Machine Remix
2116,The Weeknd,Snowchild
2117,"WizKid, Burna Boy",Ginger (feat. Burna Boy)
2118,"Flywlkr, Moose",Sippin' fiji (feat. Moose)
2119,"Drippin So Pretty, Lil Tracy",Go for a Ride
2120,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS
2121,"Jaden, SYRE",Again
2122,"Slayyyter, Ayesha Erotica",BFF
2123,Justin Rarri,NEVADA
2124,Lxst,Exhausted
2125,The Weeknd,In Your Eyes
2126,"Belly, The Weeknd",What You Want
2127,Pop Smoke,Welcome To The Party
2128,93FEETOFSMOKE,sick of myself
2129,TheHxliday,Save Me
2130,Juice WRLD,Lucid Dreams
2131,"KennyHoopla, Travis Barker",hollywood sucks//
2132,Machine Gun Kelly,concert for aliens
2133,Harm & Ease,Cut Me Loose
2134,"Jedwill, camoufly",Garden
2135,"Big Sean, Drake",Blessings
2136,93FEETOFSMOKE,HOW DO U LUV ME U DONT LUV URSELF
2137,Logic,Hit My Line
2138,Kanye West,Off The Grid
2139,iivrson,Pressure
2140,"Kanye West, Dwele",Flashing Lights
2141,Oasis,Don't Look Back In Anger
2142,"SAINt JHN, J Balvin, Imanbek",Roses - Imanbek Remix [Latino Gang]
2143,N O M I N A L,EVERYDAY ANYONE
2144,Yungcudii,Think Too Much
2145,Playboi Carti,King Vamp
2146,juno,obsessed
2147,kmoe,Hangouts
2148,eli.,girls like u
2149,27CLUB,SOBER
2150,Lil Uzi Vert,Trap This Way (This Way)
2151,"Tyla Yaweh, SAINt JHN, Post Malone",Tommy Lee (feat. SAINt JHN & Post Malone) - Remix
2152,Jakkyboí,Why U Gotta Mean So Much?
2153,Lake Vince,TREELINES
2154,"food house, Gupi, Fraxiom",51129
2155,"Tory Lanez, Mansa",10 F*CKS (with Mansa)
2156,Eminem,"Lose Yourself - From ""8 Mile"" Soundtrack"
2157,"Jorja Smith, Burna Boy",Be Honest (feat. Burna Boy)
2158,Capstan,Wax Poetic (Acoustic)
2159,Juice WRLD,Armed And Dangerous
2160,Amyl and The Sniffers,Starfire 500
2161,SAINt JHN,Roses
2162,Kanye West,All Of The Lights
2163,"food house, Gupi, Fraxiom",mos thoser
2164,Evilmane,Alone
2165,A$AP Rocky,Lord Pretty Flacko Jodye 2 (LPFJ2)
2166,Kanye West,FML
2167,Dear and the Headlights,"I'm Not Crying. You're Not Crying, Are You?"
2168,"Yungcudii, Young $cotty, Suigeneris",Departed
2169,"Jay Eskar, Scarlett",Deja Vu
2170,Grimes,Realiti
2171,six impala,LOVELOVELOVELOVELOVELOVE
2172,"Tory Lanez, Rich The Kid, Lil Wayne",TAlk tO Me (with Rich The Kid feat. Lil Wayne) - Remix
2173,27CLUB,BURIED
2174,"Playboi Carti, Kanye West",Go2DaMoon (feat. Kanye West)
2175,Alice Gas,REACH 4 THE STARS
2176,"abbot, Gordon Snyder, patchymate",Oxygen
2177,"Dream, Ivory",welcome and goodbye
2178,Ibranovski,Beggin'
2179,guardin,kinda sorta
2180,Oklou,fall - A COLORS SHOW
2181,Kanye West,Blood On The Leaves
2182,Rose Cousins,The Grate
2183,The Weeknd,Save Your Tears
2184,"Powfu, beabadoobee",death bed (coffee for your head)
2185,cxltgod,FTC
2186,BIGBABYGUCCI,Weird
2187,Tom Odell,Another Love
2188,guardin,in my sleep
2189,Lil Uzi Vert,Bigger Than Life
2190,"JELEEL!, Prettyboy D-O",Sinner!
2191,Travis Scott,CAROUSEL
2192,Slayyyter,Butterflies...
2193,The Weeknd,Heartless
2194,p4rkr,jealousy is a bitch. i hate her
2195,"Sorry X, 916frosty",Subject to Change
2196,Off Cuts,Like Crying Mothers
2197,"JACKBOYS, Travis Scott, Young Thug",OUT WEST (feat. Young Thug)
2198,"Kanye West, Travis Scott",Wash Us In The Blood
2199,Sevdaliza,Comet
2200,Kyle The Hooligan,On My Own
2201,Travis Scott,BUTTERFLY EFFECT
2202,RoomTone,Battle!!
2203,"POORSTACY, Travis Barker",Nothing Left
2204,Drake,Jungle
2205,"Maggie Lindemann, Travis Barker",Friends Go (feat. Travis Barker)
2206,"Machine Gun Kelly, Travis Barker",Misery Business
2207,Paris Shadows,OUTSIDE
2208,"Huncho Jack, Travis Scott, Quavo",Modern Slavery
2209,Yxngxr1,"Damn, She Just Broke Up w/ Me"
2210,Jonathan Parecki,ONE PUNCH MAN Opening Theme - THE HERO
2211,"benny blanco, Juice WRLD, Brendon Urie",Roses (with Juice WRLD feat. Brendon Urie)
2212,Bon Iver,"Hinnom, TX"
2213,guardin,Doormat
2214,Chief Keef,That's It
2215,"Wifisfuneral, Coi Leray",Lost in Time (feat. Coi Leray)
2216,SAIAH,Cold
2217,Beach House,Space Song
2218,Choomba,La Luh
2219,"T-Pain, Yung Joc",Buy U a Drank (Shawty Snappin') (feat. Yung Joc)
2220,King Theta,Backwards
2221,"Future, Drake",Life Is Good (feat. Drake)
2222,Prettyboy D-O,1996
2223,Kanye West,Remote Control
2224,StaySolidRocky,Party Girl
2225,"iann dior, Bernard Jabs",molly
2226,"Afrojack, BROHUG, TITUS, Exlau",Let It Rip - Exlau Remix
2227,Bon Iver,Holocene
2228,Jaden,Fire Dept
2229,Machine Gun Kelly,title track
2230,Kanye West,Black Skinhead
2231,Drake,Fake Love
2232,"Drake, Giveon",Chicago Freestyle (feat. Giveon)
2233,Travis Scott,WAKE UP
2234,lil aaron,DRUGS
2235,"Ariana Grande, Victoria Monét",MONOPOLY (with Victoria Monét)
2236,Pseudo,Demons in the Attic
2237,"Ty Dolla $ign, Joe Moses",Wavy (feat. Joe Moses)
2238,Chief Keef,Faneto
2239,Lil Uzi Vert,You Was Right
2240,Machine Gun Kelly,why are you here
2241,"93FEETOFSMOKE, WRCKTNGL",bite the curb and sleep well (prod. 93FEETOFSMOKE)
2242,"93FEETOFSMOKE, Tothegood",degrees
2243,Travis Scott,Impossible
2244,Eminem,Beautiful
2245,"Roderick Porter, Jay Portal",Unconditional
2246,Shakewell,Late Night
2247,Petit Biscuit,Memories
2248,King Theta,10 D3m0ns
2249,"StaySolidRocky, Lil Uzi Vert",Party Girl (Remix)
2250,Kevin Kazi,Christian Dior
2251,Kanye West,Ultralight Beam
2252,Playboi Carti,Long Time - Intro
2253,"3rem, C05",LOVERBOY
2254,POORSTACY,I Want Smoke
2255,Lil Uzi Vert,Moon Relate
2256,Eminem,The Real Slim Shady
2257,93FEETOFSMOKE,mean a damn thing
2258,"KREAM, Maia Wright",Decisions (feat. Maia Wright)
2259,Juice WRLD,Lean Wit Me
2260,The Weeknd,Repeat After Me (Interlude)
2261,Tom The Mail Man,My Storm
2262,AG Club,Hngover
2263,SAINt JHN,5 Thousand Singles
2264,"Netrum, Halvorsen",Shivers
2265,TOKYO’S REVENGE,Drug Lullaby
2266,"Treyarch Sound, Brian Tuey, James McCawley, Kevin Sherwood",115
2267,Broly500!,I'm in Real Big Trouble
2268,POORSTACY,hollow
2269,Stormzy,Wiley Flow
2270,"No Rome, Bearface",1:45AM (feat. Bearface)
2271,safehold,Too Far Gone
2272,"Tuxx, shinigami",Toxic
2273,"Supachefm, jay vee, Jakkyboí","Fine Wine, Long Life"
2274,"PARTYNEXTDOOR, Drake",LOYAL (feat. Drake)
2275,Kanye West,Can't Tell Me Nothing
2276,"Trippie Redd, Playboi Carti",Miss The Rage (feat. Playboi Carti)
2277,Juice WRLD,All Girls Are The Same
2278,Effy,Bonita
2279,93FEETOFSMOKE,fruit
2280,"juno, AViT",insomnia
2281,Fatoumata Diawara,Nterini - A COLORS SHOW
2282,Drex Carter,Monday Mourning
2283,"Juice WRLD, Rvssian, Clever",Ring Ring (with Rvssian feat. Clever)
2284,"Mothica, CMTEN",VICES - Cmten Remix
2285,Nameless,Asu No Yozora Shoukaihan
2286,"Mike Posner, Gigamesh",Cooler Than Me - Single Mix
2287,Jack Daily,Pop Style - Jack Daily Remix
2288,Mac DeMarco,Chamber Of Reflection
2289,27CLUB,ANXIOUS
2290,27CLUB,Groupie
2291,Juice WRLD,Hear Me Calling
2292,As Tall As Lions,"Love, Love, Love (Love, Love)"
2293,Gemini Aaliyah,PRETTY PSYCHO
2294,Bryson Tiller,Exchange
2295,Oshi,silly boy
2296,diveliner,Closer
2297,midwxst,Trying
2298,brakence,fwb
2299,"88GLAM, NAV",Bali
2300,Drake,Trust Issues
2301,KYLE,Bouncin
2302,Travis Scott,STARGAZING
2303,"Drake, Future",Diamonds Dancing
2304,Tory Lanez,Do The Most
2305,PARTYNEXTDOOR,TOUCH ME
2306,underscores,pay attention!
2307,"Juice WRLD, Lil Uzi Vert",Wasted (feat. Lil Uzi Vert)
2308,Shamir,Other Side
2309,Teezo Touchdown,Careful
2310,"100 gecs, Laura Les, Dylan Brady",hand crushed by a mallet
2311,"Kanye West, PARTYNEXTDOOR",Ghost Town
2312,"Dead Robot, Saphir",Wings Apart
2313,Crybaby Cash,Lllen
2314,David Wolves,Impossible
2315,Future,March Madness
2316,"Jakkyboí, Yung Scuff",dying 2 kno
2317,ElyOtto,SugarCrash!
2318,"KEY!, Bobby Raps",Boys Don't Cry (feat. Bobby Raps)
2319,"Drake, WizKid, Kyla",One Dance
2320,Home,Resonance
2321,"gravehours, guardin, abbot",FRIENDS
2322,"Kanye West, Rick Ross",Devil In A New Dress
2323,Travis Scott,goosebumps
2324,Daddex,Love Scars
2325,Cults,Always Forever
2326,iann dior,emotions
2327,Oklou,Friendless
2328,"Future, Lil Uzi Vert",Drankin N Smokin
2329,NAV,Good For It
2330,"SEGA SOUND TEAM, ZENTA",Red Radical Rage
2331,Ibranovski,Only You
2332,"Dominic Fike, Kenny Beats",Phone Numbers
2333,Home,Above All
2334,Polo G,21
2335,Sevdaliza,Rhode
2336,Drex Carter,Nandina
2337,convolk,lonewolf
2338,"Pop Smoke, 50 Cent, Roddy Ricch",The Woo (feat. 50 Cent & Roddy Ricch)
2339,Young M.A,Numb
2340,raspy,meadow
2341,Mooski,Track Star
2342,"Lil Story, Steven Moses",Danger
2343,"Drake, Lil Baby",Girls Want Girls (with Lil Baby)
2344,"fats'e, jay vee",best of me
2345,"Lil Wayne, Lil Uzi Vert",Multiple Flows (with Lil Uzi Vert)
2346,Childish Gambino,32.22
2347,"Travis Scott, The 1975, Big Sean",Don't Play (feat. The 1975 & Big Sean)
2348,Drake,Marvins Room
2349,lil aaron,Dark Matter
2350,Travis Scott,HIGHEST IN THE ROOM
2351,"Young Thug, Young Stoner Life, Gunna, Lil Baby",Chanel (Go Get It) [feat. Gunna & Lil Baby]
2352,Travis Scott,A-Team
2353,Three Days Grace,I Hate Everything About You
2354,six impala,F4R4W4Y199X/74P3 2
2355,"Bon Iver, St. Vincent",Rosyln
2356,PnB Rock,Need Somebody
2357,"100 gecs, Laura Les, Dylan Brady",stupid horse
2358,Speng Squire,Vent
2359,RoomTone,Theme of One Punch Man (Seigi Shikkou)
2360,Capstan,Abstracted
2361,Mild Orange,Stranger
2362,Global Dan,For A Reason
2363,"Oklou, A. G. Cook",fall - A. G. Cook Remix
2364,"Global Dan, Global AzN",Poison
2365,Tory Lanez,Who Needs Love
2366,Capstan,Stars Before The Sun
2367,916frosty,waiting
2368,Capstan,Wax Poetic
2369,"Rihanna, Kanye West, Paul McCartney",FourFiveSeconds
2370,convolk,tie me to the train tracks
2371,King Theta,Shadow
2372,"sober rob, Trevor Daniel",Gone
2373,Sevdaliza,Wallflower
2374,Kid Cudi,Soundtrack 2 My Life
2375,Teddy,Foreign Banz
2376,Zac Greer,crazy
2377,Arizona Zervas,ROXANNE
2378,"nothing,nowhere.",hammer
2379,"Flowars, guardin",bloodsucker
2380,Bon Iver,"Hey, Ma"
2381,Lil Uzi Vert,Money Longer
2382,"Drake, Future",Plastic Bag
2383,Naïka,Sauce
2384,fats'e,blind in the spotlight
2385,"Oklou, Casey MQ",Lurk
2386,juno,karma
2387,"Travis Scott, Lil Uzi Vert, Kanye West",Watch (feat. Lil Uzi Vert & Kanye West)
2388,POORSTACY,make up
2389,Aries,RACECAR
2390,BROHUG,Stockholm
2391,"Young Thug, Travis Scott",pick up the phone
2392,Prettyboy D-O,Toyin Tomato
2393,Verzache,Needs
2394,convolk,-_-uncertain-_-
2395,Drake,5 Am in Toronto
2396,Fuego,Una Vaina Loca
2397,"King Theta, Jakkyboí",Without You
